month,day,hh,load,Temp
11,27,6,4.75,81
11,27,7,3.75,81
11,27,8,2.75,82
11,27,9,1.75,84
11,27,10,2.5,84
11,27,11,2.25,86
11,27,12,3.25,89
11,27,13,3.25,89
11,27,14,7.5,90
11,27,15,9.75,93
11,27,16,8.25,91
11,27,17,8.25,88
11,27,18,7.875,86
11,27,19,7.875,85
11,27,20,8.25,85
11,27,21,6.75,85
11,27,22,7.125,84
11,27,23,6.874999998,83
11,28,0,6.625000002,83
11,28,1,7.125,82
11,28,2,6.375,81
11,28,3,7.999999998,80
11,28,4,6.75,80
11,28,5,14.875,80
11,28,6,28.5,79
11,28,7,30,79
11,28,8,32,82
11,28,9,37.37288135,84
11,28,10,32.625,86
11,28,11,41.625,87
11,28,12,40.75,89
11,28,13,37.125,87
11,28,14,35.25,86
11,28,15,25.25,87
11,28,16,21.25,86
11,28,17,13.75,85
11,28,18,13.25,84
11,28,19,9,83
11,28,20,8.749999998,83
11,28,21,6.874999998,81
11,28,22,8.500000002,81
11,28,23,8.374999998,81
11,29,0,7.624999998,80
11,29,1,6.375,79
11,29,2,6.625000002,78
11,29,3,6.75,78
11,29,4,6.874999998,77
11,29,5,18.25,77
11,29,6,21.5,77
11,29,7,28.5,78
11,29,8,32.25,80
11,29,9,31,82
11,29,10,35.375,86
11,29,11,43,88
11,29,12,38.625,89
11,29,13,33,90
11,29,14,27.125,92
11,29,15,21.5,92
11,29,16,6.75,90
11,29,17,7.750000002,88
11,29,18,7.125,86
11,29,19,6.625000002,85
11,29,20,5.875,84
11,29,21,6.250000002,84
11,29,22,0,84
11,29,23,0,83
11,30,0,0,81
11,30,1,0,81
11,30,2,0,79
11,30,3,0,79
11,30,4,0,78
11,30,5,0,77
11,30,6,0,77
11,30,7,0,77
11,30,8,0,80
11,30,9,0,83
11,30,10,0,85
11,30,11,0,87
11,30,12,0,88
11,30,13,0,89
11,30,14,0,89
11,30,15,0,88
11,30,16,0,89
11,30,17,0,87
11,30,18,0,87
11,30,19,0,85
11,30,20,0,85
11,30,21,0,85
11,30,22,0,84
11,30,23,0,83
12,1,0,7.624999998,0
12,1,1,7.624999998,0
12,1,2,7.125,0
12,1,3,7.5,0
12,1,4,6.991525422,0
12,1,5,20,0
12,1,6,23.25,0
12,1,7,37.25,77
12,1,8,45.25,79
12,1,9,43.625,80
12,1,10,41.625,81
12,1,11,51.75,84
12,1,12,52.625,86
12,1,13,38.125,89
12,1,14,29.875,88
12,1,15,24.875,88
12,1,16,18.5,88
12,1,17,15,87
12,1,18,10.25,86
12,1,19,6.124999998,85
12,1,20,5.75,85
12,1,21,5.125,84
12,1,22,5.75,83
12,1,23,5.25,83
12,2,0,5.375,82
12,2,1,4.875,81
12,2,2,5.625,80
12,2,3,5.593220339,80
12,2,4,6.250000002,79
12,2,5,17,79
12,2,6,22.125,78
12,2,7,26.125,78
12,2,8,26.25,81
12,2,9,33.5,80
12,2,10,29.875,82
12,2,11,40.625,85
12,2,12,41.25,85
12,2,13,38.75,89
12,2,14,34.375,88
12,2,15,22.875,88
12,2,16,11.875,88
12,2,17,6.375,87
12,2,18,7.000000002,86
12,2,19,6.375,85
12,2,20,5.75,83
12,2,21,5.375,83
12,2,22,5.125,82
12,2,23,5.375,82
12,3,0,5.25,82
12,3,1,5,81
12,3,2,4.75,80
12,3,3,4.625,80
12,3,4,4.5,79
12,3,5,4.25,78
12,3,6,2.75,78
12,3,7,2.125,77
12,3,8,4.625,79
12,3,9,6.75,82
12,3,10,5.125,83
12,3,11,5,85
12,3,12,5.875,88
12,3,13,5.875,88
12,3,14,9.375,88
12,3,15,8.125000002,88
12,3,16,5.974576271,87
12,3,17,7.881355932,87
12,3,18,8.125000002,85
12,3,19,7.375000002,84
12,3,20,5.5,84
12,3,21,6.250000002,84
12,3,22,7.5,84
12,3,23,6.625000002,84
12,4,0,6.625000002,83
12,4,1,6.625000002,82
12,4,2,6.124999998,81
12,4,3,6,81
12,4,4,4.5,80
12,4,5,4.25,80
12,4,6,4.25,79
12,4,7,3.25,79
12,4,8,3.5,80
12,4,9,3.625,82
12,4,10,0.5,85
12,4,11,0.25,84
12,4,12,1.875,85
12,4,13,2.75,89
12,4,14,9.75,89
12,4,15,9.499999998,89
12,4,16,8.749999998,89
12,4,17,6.75,88
12,4,18,6.874999998,87
12,4,19,6.625000002,86
12,4,20,9.75,85
12,4,21,8.749999998,85
12,4,22,8.25,85
12,4,23,8.500000002,84
12,5,0,7.875,83
12,5,1,7.875,82
12,5,2,8.125000002,81
12,5,3,7.754237286,80
12,5,4,7.375000002,80
12,5,5,4.125,79
12,5,6,3.75,79
12,5,7,4.125,80
12,5,8,3.25,80
12,5,9,5.125,81
12,5,10,5.5,82
12,5,11,5.25,84
12,5,12,7.375000002,86
12,5,13,7.375000002,87
12,5,14,9.75,89
12,5,15,7.5,88
12,5,16,7.249999998,87
12,5,17,5.5,86
12,5,18,9,85
12,5,19,8.625,85
12,5,20,6.375,85
12,5,21,6.75,84
12,5,22,8.749999998,84
12,5,23,8.500000002,84
12,6,0,8.25,83
12,6,1,7.750000002,82
12,6,2,7.000000002,82
12,6,3,6.61016949,81
12,6,4,9.124999998,80
12,6,5,26.375,80
12,6,6,30.5,79
12,6,7,39.125,79
12,6,8,41.125,80
12,6,9,43.75,81
12,6,10,41.5,84
12,6,11,50.25,84
12,6,12,49.25,85
12,6,13,44.75,85
12,6,14,40.875,86
12,6,15,28,85
12,6,16,17.625,84
12,6,17,10.25,83
12,6,18,9.375,83
12,6,19,6.75,83
12,6,20,6.625000002,83
12,6,21,7.249999998,82
12,6,22,7.624999998,82
12,6,23,7.375000002,82
12,7,0,6.250000002,80
12,7,1,6.75,80
12,7,2,5,79
12,7,3,6.75,79
12,7,4,9.75,77
12,7,5,16.625,77
12,7,6,24.25,77
12,7,7,24.875,77
12,7,8,31.375,78
12,7,9,38.25,80
12,7,10,41.375,82
12,7,11,42.75,84
12,7,12,42.45762712,87
12,7,13,36.625,88
12,7,14,26.75,85
12,7,15,20.375,84
12,7,16,13,85
12,7,17,8.500000002,84
12,7,18,6,84
12,7,19,6,84
12,7,20,6,83
12,7,21,6,82
12,7,22,5.5,81
12,7,23,4.75,81
12,8,0,5.125,80
12,8,1,4.75,80
12,8,2,4.875,79
12,8,3,6.499999998,78
12,8,4,8.374999998,78
12,8,5,10.875,78
12,8,6,21.5,78
12,8,7,24,78
12,8,8,27.5,79
12,8,9,34.44915254,81
12,8,10,35.5,82
12,8,11,43,81
12,8,12,41.125,82
12,8,13,41,84
12,8,14,33.75,83
12,8,15,23.125,84
12,8,16,10.75,86
12,8,17,10.5,85
12,8,18,6.250000002,84
12,8,19,6.124999998,84
12,8,20,6.375,83
12,8,21,5.75,83
12,8,22,5.875,82
12,8,23,6.874999998,81
12,9,0,6.874999998,80
12,9,1,6.375,79
12,9,2,6.75,79
12,9,3,6.250000002,78
12,9,4,9.250000002,78
12,9,5,14.875,76
12,9,6,18.25,76
12,9,7,26.125,77
12,9,8,33.375,80
12,9,9,37.25,82
12,9,10,37.625,83
12,9,11,42.25,86
12,9,12,46.5,88
12,9,13,51.3559322,87
12,9,14,45.5,89
12,9,15,28.75,89
12,9,16,13.375,89
12,9,17,9.625000002,88
12,9,18,9.124999998,85
12,9,19,5.394736842,85
12,9,20,5.375,84
12,9,21,4.875,83
12,9,22,4.75,82
12,9,23,5.25,82
12,10,0,5.875,82
12,10,1,7.125,81
12,10,2,6.250000002,80
12,10,3,6.375,79
12,10,4,5.875,79
12,10,5,5.75,78
12,10,6,5,77
12,10,7,2.25,76
12,10,8,1.5,78
12,10,9,2.875,81
12,10,10,5.125,85
12,10,11,2,87
12,10,12,4.375,88
12,10,13,5.375,88
12,10,14,11.5,91
12,10,15,8.625,89
12,10,16,7.999999998,89
12,10,17,6.75,87
12,10,18,6.625000002,85
12,10,19,6.250000002,84
12,10,20,5.625,84
12,10,21,7.875,84
12,10,22,7.000000002,83
12,10,23,7.5,82
12,11,0,5.75,82
12,11,1,6,81
12,11,2,5.625,80
12,11,3,5.375,78
12,11,4,5.25,78
12,11,5,4.125,77
12,11,6,3.125,77
12,11,7,3.75,77
12,11,8,3.375,80
12,11,9,1.375,84
12,11,10,0.625,86
12,11,11,0.25,86
12,11,12,1.375,88
12,11,13,2.25,88
12,11,14,7.000000002,90
12,11,15,7.000000002,89
12,11,16,6.250000002,87
12,11,17,6.499999998,85
12,11,18,6,84
12,11,19,6.250000002,83
12,11,20,7.000000002,82
12,11,21,5.875,82
12,11,22,5.375,81
12,11,23,6.75,80
12,12,0,7.249999998,80
12,12,1,6.625000002,79
12,12,2,6.375,79
12,12,3,5,78
12,12,4,4.25,77
12,12,5,4,76
12,12,6,2.75,75
12,12,7,1,76
12,12,8,11.5,78
12,12,9,8.500000002,80
12,12,10,8.749999998,84
12,12,11,6.75,85
12,12,12,10.875,87
12,12,13,11.875,88
12,12,14,13,89
12,12,15,11.875,88
12,12,16,8.374999998,88
12,12,17,7.249999998,86
12,12,18,7.5,85
12,12,19,7.999999998,84
12,12,20,6.499999998,83
12,12,21,6.75,83
12,12,22,6.75,81
12,12,23,6.250000002,80
12,13,0,5.75,79
12,13,1,6,79
12,13,2,6.250000002,78
12,13,3,7.118644068,77
12,13,4,8.500000002,76
12,13,5,18.125,76
12,13,6,23.75,75
12,13,7,27.5,76
12,13,8,34.5,77
12,13,9,29.375,81
12,13,10,26.75,84
12,13,11,31.625,88
12,13,12,40,89
12,13,13,46.5,89
12,13,14,44,91
12,13,15,33.625,90
12,13,16,18.625,90
12,13,17,14,87
12,13,18,12.5,86
12,13,19,6.75,85
12,13,20,6,84
12,13,21,6.124999998,83
12,13,22,5.625,83
12,13,23,5.125,83
12,14,0,4.875,83
12,14,1,5,82
12,14,2,4.75,82
12,14,3,5.75,79
12,14,4,9,78
12,14,5,17.5,78
12,14,6,24.125,78
12,14,7,23.375,78
12,14,8,23.625,79
12,14,9,28.34745763,83
12,14,10,36.25,84
12,14,11,51.75,85
12,14,12,52,89
12,14,13,44.11016949,88
12,14,14,41.875,88
12,14,15,29.75,88
12,14,16,14.25,87
12,14,17,13.75,87
12,14,18,12.5,86
12,14,19,6.250000002,85
12,14,20,5.75,86
12,14,21,6,86
12,14,22,7.750000002,86
12,14,23,7.125,85
12,15,0,6.375,84
12,15,1,6.75,83
12,15,2,6.124999998,83
12,15,3,6.625000002,82
12,15,4,12.5,81
12,15,5,19.625,81
12,15,6,24.125,81
12,15,7,27.5,81
12,15,8,32.125,81
12,15,9,34.125,83
12,15,10,35.25,84
12,15,11,40.75,86
12,15,12,35.75,88
12,15,13,29.25,86
12,15,14,31.5,86
12,15,15,22.5,86
12,15,16,15,86
12,15,17,13.625,85
12,15,18,14.375,84
12,15,19,7.372881354,82
12,15,20,6.250000002,83
12,15,21,4.875,83
12,15,22,5.125,83
12,15,23,4.625,82
12,16,0,4.625,80
12,16,1,5.25,80
12,16,2,4.25,80
12,16,3,6,80
12,16,4,7.750000002,80
12,16,5,17.5,79
12,16,6,22.75,79
12,16,7,25.25,78
12,16,8,30.25,78
12,16,9,40.875,78
12,16,10,39.125,79
12,16,11,35.75,79
12,16,12,35.125,79
12,16,13,29.625,79
12,16,14,29.375,79
12,16,15,18.875,78
12,16,16,11.75,78
12,16,17,10.125,77
12,16,18,8.625,76
12,16,19,5,77
12,16,20,3.75,77
12,16,21,4,77
12,16,22,4,77
12,16,23,3.875,77
12,17,0,3.625,77
12,17,1,4,76
12,17,2,3.5,75
12,17,3,3.875,75
12,17,4,3.375,74
12,17,5,3.25,74
12,17,6,2.75,74
12,17,7,2.75,73
12,17,8,1.5,74
12,17,9,0,75
12,17,10,0,77
12,17,11,0,80
12,17,12,0.5,84
12,17,13,1.375,84
12,17,14,6.124999998,84
12,17,15,7.624999998,84
12,17,16,5.875,86
12,17,17,4.5,84
12,17,18,5.125,83
12,17,19,6.874999998,80
12,17,20,6,80
12,17,21,5.5,79
12,17,22,5,79
12,17,23,5,78
12,18,0,4.75,77
12,18,1,4.5,77
12,18,2,4.5,76
12,18,3,3.177966101,76
12,18,4,3.75,75
12,18,5,2.875,74
12,18,6,1.125,73
12,18,7,1,73
12,18,8,2,75
12,18,9,2.75,79
12,18,10,2.875,81
12,18,11,2.669491525,83
12,18,12,3.25,86
12,18,13,4.875,87
12,18,14,9.661016952,88
12,18,15,6.991525422,88
12,18,16,5.625,87
12,18,17,4.75,86
12,18,18,4.625,85
12,18,19,3.875,84
12,18,20,4.75,83
12,18,21,4.625,82
12,18,22,3.875,81
12,18,23,3.686440678,80
12,19,0,3.75,80
12,19,1,3.75,79
12,19,2,3.5,78
12,19,3,4.25,77
12,19,4,6.75,77
12,19,5,12.75,76
12,19,6,23.89830508,77
12,19,7,27,77
12,19,8,29.25,79
12,19,9,33.5,82
12,19,10,29.875,85
12,19,11,35.125,86
12,19,12,40.55084746,89
12,19,13,40.875,92
12,19,14,42.125,93
12,19,15,30,92
12,19,16,17.375,91
12,19,17,14.625,89
12,19,18,7.125,87
12,19,19,6.874999998,86
12,19,20,5,85
12,19,21,6,85
12,19,22,6.250000002,84
12,19,23,5.5,83
12,20,0,5,82
12,20,1,4.75,82
12,20,2,4.75,82
12,20,3,5.25,81
12,20,4,9.250000002,81
12,20,5,14,80
12,20,6,23.25,80
12,20,7,30,79
12,20,8,39.5,83
12,20,9,40.6779661,87
12,20,10,39.25,88
12,20,11,45.39473684,91
12,20,12,45.32608696,93
12,20,13,39.125,91
12,20,14,35.25,93
12,20,15,26.75,92
12,20,16,20.25,93
12,20,17,13.875,91
12,20,18,9.279661014,89
12,20,19,5.5,88
12,20,20,5.847457627,87
12,20,21,4.75,86
12,20,22,4.5,86
12,20,23,4.5,85
12,21,0,4.25,84
12,21,1,4.75,84
12,21,2,4.125,83
12,21,3,5.625,83
12,21,4,7.249999998,82
12,21,5,19.625,81
12,21,6,24.875,80
12,21,7,33,80
12,21,8,38.75,82
12,21,9,41.75,85
12,21,10,41.625,90
12,21,11,43.60169492,92
12,21,12,48.625,93
12,21,13,45.40178572,94
12,21,14,38.375,93
12,21,15,25.75,93
12,21,16,19.625,93
12,21,17,12.75,92
12,21,18,5.75,91
12,21,19,6,89
12,21,20,6.499999998,89
12,21,21,7.5,88
12,21,22,7.000000002,87
12,21,23,6.75,87
12,22,0,6,87
12,22,1,5.125,87
12,22,2,5.125,86
12,22,3,4.25,85
12,22,4,6.75,85
12,22,5,15.76271186,84
12,22,6,31.5,84
12,22,7,32.125,84
12,22,8,31.375,84
12,22,9,27.25,85
12,22,10,32.16101695,87
12,22,11,33.25,87
12,22,12,58.25,89
12,22,13,48.75,92
12,22,14,42.5,91
12,22,15,34,91
12,22,16,22.5,90
12,22,17,12.75,91
12,22,18,10.75,89
12,22,19,10.375,87
12,22,20,9,87
12,22,21,5.625,87
12,22,22,5.75,86
12,22,23,5.593220339,86
12,23,0,5.75,86
12,23,1,5.5,85
12,23,2,5.720338983,85
12,23,3,6,84
12,23,4,6.499999998,83
12,23,5,18,82
12,23,6,27.5,81
12,23,7,26.44067797,81
12,23,8,30.5,82
12,23,9,34.5,83
12,23,10,35.25,86
12,23,11,38.77118644,87
12,23,12,41,88
12,23,13,41,89
12,23,14,42.75,89
12,23,15,33.75,89
12,23,16,16,90
12,23,17,8.500000002,89
12,23,18,8.125000002,88
12,23,19,7.875,88
12,23,20,7.5,87
12,23,21,7.125,86
12,23,22,6.375,86
12,23,23,6.250000002,85
12,24,0,6.124999998,84
12,24,1,5.875,83
12,24,2,6,83
12,24,3,5.75,82
12,24,4,6.294642858,82
12,24,5,5.5,81
12,24,6,7.000000002,80
12,24,7,7.750000002,80
12,24,8,6.982758618,81
12,24,9,6.499999998,83
12,24,10,7.249999998,87
12,24,11,6.75,88
12,24,12,12.93103448,90
12,24,13,11.44067797,89
12,24,14,12,89
12,24,15,9.874999998,89
12,24,16,5.720338983,91
12,24,17,5.375,89
12,24,18,5.625,89
12,24,19,5.75,88
12,24,20,5.5,87
12,24,21,7.249999998,86
12,24,22,7.999999998,0
12,24,23,7.999999998,85
12,25,0,7.249999998,0
12,25,1,7.118644068,83
12,25,2,7.5,82
12,25,3,6.75,81
12,25,4,7.372881354,81
12,25,5,6.737288136,0
12,25,6,5.625,80
12,25,7,8.625,80
12,25,8,8.374999998,82
12,25,9,8.125000002,87
12,25,10,9.375,91
12,25,11,10.875,91
12,25,12,9.956896554,92
12,25,13,8.500000002,92
12,25,14,13.625,95
12,25,15,13.375,92
12,25,16,12.125,93
12,25,17,8.749999998,90
12,25,18,6.625000002,88
12,25,19,6.499999998,88
12,25,20,5.625,87
12,25,21,5.75,87
12,25,22,8.625,86
12,25,23,8.625,86
12,26,0,8.25,85
12,26,1,7.000000002,85
12,26,2,8.25,84
12,26,3,8.625,84
12,26,4,9.40677966,83
12,26,5,18.5,82
12,26,6,29.875,81
12,26,7,32.75,82
12,26,8,30.25423729,83
12,26,9,38,84
12,26,10,39.75,89
12,26,11,46.25,91
12,26,12,50.72033899,93
12,26,13,50.875,94
12,26,14,44.625,95
12,26,15,33.625,94
12,26,16,21.5,93
12,26,17,16.875,94
12,26,18,15.625,90
12,26,19,10.125,89
12,26,20,7.999999998,89
12,26,21,9.250000002,89
12,26,22,9.788135592,89
12,26,23,9,85
12,27,0,8.625,86
12,27,1,8.500000002,88
12,27,2,6.250000002,86
12,27,3,9.152542374,84
12,27,4,10.5,83
12,27,5,22.5,83
12,27,6,32.25,82
12,27,7,32.25,81
12,27,8,46.77966101,81
12,27,9,59.75,82
12,27,10,59.125,84
12,27,11,49.625,86
12,27,12,52.75,89
12,27,13,54.91525424,90
12,27,14,40.125,91
12,27,15,30.88983051,90
12,27,16,13.34745763,90
12,27,17,7.5,90
12,27,18,7.372881354,88
12,27,19,6.625000002,87
12,27,20,5.125,87
12,27,21,5.25,86
12,27,22,5.211864407,85
12,27,23,5,84
12,28,0,4.75,82
12,28,1,4.75,81
12,28,2,4.703389831,80
12,28,3,6,78
12,28,4,8.374999998,77
12,28,5,18,77
12,28,6,22.375,75
12,28,7,26.125,75
12,28,8,39.125,75
12,28,9,46.125,77
12,28,10,35,78
12,28,11,29.125,80
12,28,12,31.875,82
12,28,13,32.90322581,83
12,28,14,0,84
12,28,15,18.08823529,84
12,28,16,9,83
12,28,17,6.375,83
12,28,18,5.25,81
12,28,19,4.625,80
12,28,20,4.875,80
12,28,21,4.125,80
12,28,22,4.5,80
12,28,23,4.25,79
12,29,0,4.5,77
12,29,1,4,77
12,29,2,4.125,76
12,29,3,4.625,76
12,29,4,5.75,74
12,29,5,16.5,74
12,29,6,18.81355932,73
12,29,7,23.55263158,73
12,29,8,26.25,75
12,29,9,34,76
12,29,10,30.63559322,77
12,29,11,24.53389831,82
12,29,12,24.02542373,83
12,29,13,24.31034483,83
12,29,14,25.75,84
12,29,15,21,85
12,29,16,14.25,85
12,29,17,8.875000002,85
12,29,18,6.375,81
12,29,19,6,80
12,29,20,4.75,79
12,29,21,5.25,80
12,29,22,4.875,79
12,29,23,4.875,77
12,30,0,5,76
12,30,1,4.194915254,76
12,30,2,5,75
12,30,3,5,75
12,30,4,6.72413793,74
12,30,5,9.124999998,73
12,30,6,14.625,73
12,30,7,16.27118644,73
12,30,8,17.5,74
12,30,9,19,75
12,30,10,21,77
12,30,11,21.5,81
12,30,12,17,83
12,30,13,8.25,83
12,30,14,9.499999998,84
12,30,15,13.25,85
12,30,16,6.250000002,84
12,30,17,5.084745763,83
12,30,18,4.25,82
12,30,19,4.5,82
12,30,20,4.25,82
12,30,21,4.194915254,81
12,30,22,4.5,81
12,30,23,4.5,80
12,31,0,5,80
12,31,1,4.375,79
12,31,2,4.703389831,78
12,31,3,4.375,77
12,31,4,4.375,76
12,31,5,5,76
12,31,6,6,76
12,31,7,3.75,76
12,31,8,1.5,76
12,31,9,0.762711865,78
12,31,10,1.125,78
12,31,11,1.144067797,81
12,31,12,0,83
12,31,13,0.125,83
12,31,14,3.75,84
12,31,15,4.25,84
12,31,16,3.375,85
12,31,17,3.49137931,84
12,31,18,3.25,83
12,31,19,3.5,82
12,31,20,3.5,82
12,31,21,3.875,82
12,31,22,5.125,81
12,31,23,4.5,81
